geoname,state,county,place,tract,bg,geonum,b25077001,b25077_moe001
"Census Tract 9511, Rio Blanco County, Colorado",8,103,,951100,,108103951100,218500,16624
"Census Tract 9512, Rio Blanco County, Colorado",8,103,,951200,,108103951200,164700,10677
"Census Tract 25.02, Weld County, Colorado",8,123,,2502,,108123002502,278800,41525
"Census Tract 67.06, Arapahoe County, Colorado",8,5,,6706,,108005006706,517200,37874
"Census Tract 67.08, Arapahoe County, Colorado",8,5,,6708,,108005006708,488400,14709
"Census Tract 68.54, Arapahoe County, Colorado",8,5,,6854,,108005006854,564000,47997
"Census Tract 85.06, Adams County, Colorado",8,1,,8506,,108001008506,193700,41719
"Census Tract 85.33, Adams County, Colorado",8,1,,8533,,108001008533,309700,21472
"Census Tract 85.34, Adams County, Colorado",8,1,,8534,,108001008534,294800,18774
"Census Tract 88.01, Adams County, Colorado",8,1,,8801,,108001008801,187600,12066
"Census Tract 91.03, Adams County, Colorado",8,1,,9103,,108001009103,54800,4827
"Census Tract 92.04, Adams County, Colorado",8,1,,9204,,108001009204,308400,23047
"Census Tract 93.18, Adams County, Colorado",8,1,,9318,,108001009318,152200,80843
"Census Tract 93.21, Adams County, Colorado",8,1,,9321,,108001009321,73600,40285
"Census Tract 93.23, Adams County, Colorado",8,1,,9323,,108001009323,298300,24783
"Census Tract 94.09, Adams County, Colorado",8,1,,9409,,108001009409,448400,79850
"Census Tract 94.11, Adams County, Colorado",8,1,,9411,,108001009411,367800,16447
"Census Tract 95.02, Adams County, Colorado",8,1,,9502,,108001009502,325000,20878
"Census Tract 85.26, Adams County, Colorado",8,1,,8526,,108001008526,386700,25729
"Census Tract 86.06, Adams County, Colorado",8,1,,8606,,108001008606,248100,22512
"Census Tract 87.06, Adams County, Colorado",8,1,,8706,,108001008706,209100,22851
"Census Tract 88.02, Adams County, Colorado",8,1,,8802,,108001008802,181400,24706
"Census Tract 91.04, Adams County, Colorado",8,1,,9104,,108001009104,248800,23109
"Census Tract 93.06, Adams County, Colorado",8,1,,9306,,108001009306,285200,20614
"Census Tract 93.19, Adams County, Colorado",8,1,,9319,,108001009319,126600,83597
"Census Tract 94.10, Adams County, Colorado",8,1,,9410,,108001009410,456300,11807
"Census Tract 81, Adams County, Colorado",8,1,,8100,,108001008100,32100,9352
"Census Tract 141.08, Douglas County, Colorado",8,35,,14108,,108035014108,424100,14396
"Census Tract 139.05, Douglas County, Colorado",8,35,,13905,,108035013905,411800,18953
"Census Tract 141.13, Douglas County, Colorado",8,35,,14113,,108035014113,452600,11080
"Census Tract 146.02, Douglas County, Colorado",8,35,,14602,,108035014602,675600,37834
"Census Tract 9.02, Denver County, Colorado",8,31,,902,,108031000902,255000,21417
"Census Tract 5.02, Eagle County, Colorado",8,37,,502,,108037000502,588900,59888
"Census Tract 5.03, Eagle County, Colorado",8,37,,503,,108037000503,477900,131586
"Census Tract 7.01, Eagle County, Colorado",8,37,,701,,108037000701,706900,132844
"Census Tract 7.02, Eagle County, Colorado",8,37,,702,,108037000702,786700,161102
"Census Tract 7.03, Eagle County, Colorado",8,37,,703,,108037000703,794900,230715
"Census Tract 9611, Elbert County, Colorado",8,39,,961100,,108039961100,252600,44733
"Census Tract 9612.04, Elbert County, Colorado",8,39,,961204,,108039961204,518600,33386
"Census Tract 9612.05, Elbert County, Colorado",8,39,,961205,,108039961205,386800,22714
"Census Tract 9612.06, Elbert County, Colorado",8,39,,961206,,108039961206,458700,32449
"Census Tract 9612.07, Elbert County, Colorado",8,39,,961207,,108039961207,476900,41596
"Census Tract 9612.08, Elbert County, Colorado",8,39,,961208,,108039961208,510600,50353
"Census Tract 9612.09, Elbert County, Colorado",8,39,,961209,,108039961209,349000,28319
"Census Tract 33.05, El Paso County, Colorado",8,41,,3305,,108041003305,470600,28655
"Census Tract 33.06, El Paso County, Colorado",8,41,,3306,,108041003306,392500,32203
"Census Tract 33.07, El Paso County, Colorado",8,41,,3307,,108041003307,230300,10363
"Census Tract 33.08, El Paso County, Colorado",8,41,,3308,,108041003308,247300,23109
"Census Tract 38.01, El Paso County, Colorado",8,41,,3801,,108041003801,,
"Census Tract 38.02, El Paso County, Colorado",8,41,,3802,,108041003802,,
"Census Tract 44.01, El Paso County, Colorado",8,41,,4401,,108041004401,,
"Census Tract 44.02, El Paso County, Colorado",8,41,,4402,,108041004402,,
"Census Tract 44.03, El Paso County, Colorado",8,41,,4403,,108041004403,,
"Census Tract 45.10, El Paso County, Colorado",8,41,,4510,,108041004510,275900,11216
"Census Tract 6, Eagle County, Colorado",8,37,,600,,108037000600,585100,73903
"Census Tract 1, Eagle County, Colorado",8,37,,100,,108037000100,329800,69002
"Census Tract 9617, Lake County, Colorado",8,65,,961700,,108065961700,238900,24949
"Census Tract 9709, La Plata County, Colorado",8,67,,970900,,108067970900,460500,29577
"Census Tract 9706, La Plata County, Colorado",8,67,,970600,,108067970600,332900,19466
"Census Tract 9403, La Plata County, Colorado",8,67,,940300,,108067940300,294000,18629
"Census Tract 9708, La Plata County, Colorado",8,67,,970800,,108067970800,477400,56833
"Census Tract 9710, La Plata County, Colorado",8,67,,971000,,108067971000,449300,21563
"Census Tract 9711, La Plata County, Colorado",8,67,,971100,,108067971100,481000,82226
"Census Tract 9707.01, La Plata County, Colorado",8,67,,970701,,108067970701,423100,27171
"Census Tract 3, Moffat County, Colorado",8,81,,300,,108081000300,278400,17717
"Census Tract 4, Moffat County, Colorado",8,81,,400,,108081000400,162400,16355
"Census Tract 56.30, Arapahoe County, Colorado",8,5,,5630,,108005005630,406700,28676
"Census Tract 65.01, Arapahoe County, Colorado",8,5,,6501,,108005006501,517000,257191
"Census Tract 65.02, Arapahoe County, Colorado",8,5,,6502,,108005006502,322700,33140
"Census Tract 66.01, Arapahoe County, Colorado",8,5,,6601,,108005006601,341800,46197
"Census Tract 67.09, Arapahoe County, Colorado",8,5,,6709,,108005006709,468700,13362
"Census Tract 72.01, Arapahoe County, Colorado",8,5,,7201,,108005007201,238000,20113
"Census Tract 59.52, Arapahoe County, Colorado",8,5,,5952,,108005005952,526800,45341
"Census Tract 76, Arapahoe County, Colorado",8,5,,7600,,108005007600,249100,24254
"Census Tract 71.05, Arapahoe County, Colorado",8,5,,7105,,108005007105,369600,14314
"Census Tract 71.06, Arapahoe County, Colorado",8,5,,7106,,108005007106,421200,12635
"Census Tract 73.02, Arapahoe County, Colorado",8,5,,7302,,108005007302,181900,64166
"Census Tract 17.08, Larimer County, Colorado",8,69,,1708,,108069001708,370600,31129
"Census Tract 17.09, Larimer County, Colorado",8,69,,1709,,108069001709,458100,25995
"Census Tract 18.08, Larimer County, Colorado",8,69,,1808,,108069001808,422100,20703
"Census Tract 18.09, Larimer County, Colorado",8,69,,1809,,108069001809,399300,20752
"Census Tract 20.10, Larimer County, Colorado",8,69,,2010,,108069002010,548000,36806
"Census Tract 20.11, Larimer County, Colorado",8,69,,2011,,108069002011,353400,16797
"Census Tract 24.01, Larimer County, Colorado",8,69,,2401,,108069002401,283400,27526
"Census Tract 24.02, Larimer County, Colorado",8,69,,2402,,108069002402,384700,31608
"Census Tract 25.01, Larimer County, Colorado",8,69,,2501,,108069002501,475900,17491
"Census Tract 25.02, Larimer County, Colorado",8,69,,2502,,108069002502,343200,11445
"Census Tract 25.03, Larimer County, Colorado",8,69,,2503,,108069002503,423600,38178
"Census Tract 28.01, Larimer County, Colorado",8,69,,2801,,108069002801,429100,57661
"Census Tract 28.02, Larimer County, Colorado",8,69,,2802,,108069002802,438200,27682
"Census Tract 28.03, Larimer County, Colorado",8,69,,2803,,108069002803,,
"Census Tract 8, Las Animas County, Colorado",8,71,,800,,108071000800,202800,29412
"Census Tract 9660, Logan County, Colorado",8,75,,966000,,108075966000,168300,12461
"Census Tract 9661, Logan County, Colorado",8,75,,966100,,108075966100,162200,19296
"Census Tract 9662, Logan County, Colorado",8,75,,966200,,108075966200,119600,12588
"Census Tract 9663, Logan County, Colorado",8,75,,966300,,108075966300,167800,16967
"Census Tract 9664, Logan County, Colorado",8,75,,966400,,108075966400,166500,18908
"Census Tract 17.06, Mesa County, Colorado",8,77,,1706,,108077001706,152500,40753
"Census Tract 17.07, Mesa County, Colorado",8,77,,1707,,108077001707,167700,13226
"Census Tract 45.02, El Paso County, Colorado",8,41,,4502,,108041004502,253300,11087
"Census Tract 47.03, El Paso County, Colorado",8,41,,4703,,108041004703,242600,10170
"Census Tract 51.04, El Paso County, Colorado",8,41,,5104,,108041005104,339600,15093
"Census Tract 57, El Paso County, Colorado",8,41,,5700,,108041005700,250300,18551
"Census Tract 65.02, El Paso County, Colorado",8,41,,6502,,108041006502,185800,31883
"Census Tract 74, El Paso County, Colorado",8,41,,7400,,108041007400,531500,31426
"Census Tract 77, El Paso County, Colorado",8,41,,7700,,108041007700,348600,19687
"Census Tract 80, El Paso County, Colorado",8,41,,8000,,108041008000,232200,8309
"Census Tract 13.02, El Paso County, Colorado",8,41,,1302,,108041001302,285700,18054
"Census Tract 21.02, El Paso County, Colorado",8,41,,2102,,108041002102,167200,6163
"Census Tract 29, El Paso County, Colorado",8,41,,2900,,108041002900,140300,12584
"Census Tract 31, El Paso County, Colorado",8,41,,3100,,108041003100,615000,38670
"Census Tract 39.05, El Paso County, Colorado",8,41,,3905,,108041003905,326500,35383
"Census Tract 39.09, El Paso County, Colorado",8,41,,3909,,108041003909,269800,25792
"Census Tract 41, El Paso County, Colorado",8,41,,4100,,108041004100,172000,7373
"Census Tract 45.06, El Paso County, Colorado",8,41,,4506,,108041004506,204100,11494
"Census Tract 52.01, El Paso County, Colorado",8,41,,5201,,108041005201,173300,23185
"Census Tract 16.08, Larimer County, Colorado",8,69,,1608,,108069001608,573100,29278
"Census Tract 53, El Paso County, Colorado",8,41,,5300,,108041005300,169100,6982
"Census Tract 55.01, El Paso County, Colorado",8,41,,5501,,108041005501,262000,9768
"Census Tract 67, El Paso County, Colorado",8,41,,6700,,108041006700,370400,42187
"Census Tract 75, El Paso County, Colorado",8,41,,7500,,108041007500,577000,31295
"Census Tract 73, El Paso County, Colorado",8,41,,7300,,108041007300,474000,17907
"Census Tract 70, El Paso County, Colorado",8,41,,7000,,108041007000,405800,16905
"Census Tract 68.57, Arapahoe County, Colorado",8,5,,6857,,108005006857,895600,28383
"Census Tract 71.03, Arapahoe County, Colorado",8,5,,7103,,108005007103,507200,39801
"Census Tract 71.07, Arapahoe County, Colorado",8,5,,7107,,108005007107,540500,23314
"Census Tract 151, Arapahoe County, Colorado",8,5,,15100,,108005015100,460100,15882
"Census Tract 71.04, Arapahoe County, Colorado",8,5,,7104,,108005007104,384800,19044
"Census Tract 9404, Archuleta County, Colorado",8,7,,940400,,108007940400,252500,29238
"Census Tract 9743, Archuleta County, Colorado",8,7,,974300,,108007974300,353200,55162
"Census Tract 9742, Archuleta County, Colorado",8,7,,974200,,108007974200,293400,22315
"Census Tract 9744, Archuleta County, Colorado",8,7,,974400,,108007974400,445200,55469
"Census Tract 26.02, Denver County, Colorado",8,31,,2602,,108031002602,411700,32749
"Census Tract 27.01, Denver County, Colorado",8,31,,2701,,108031002701,230400,60656
"Census Tract 2.02, Denver County, Colorado",8,31,,202,,108031000202,452300,47211
"Census Tract 5.02, Denver County, Colorado",8,31,,502,,108031000502,558000,40731
"Census Tract 14.01, Denver County, Colorado",8,31,,1401,,108031001401,277500,24400
"Census Tract 24.02, Denver County, Colorado",8,31,,2402,,108031002402,524000,61867
"Census Tract 36.03, Denver County, Colorado",8,31,,3603,,108031003603,440800,35019
"Census Tract 39.02, Denver County, Colorado",8,31,,3902,,108031003902,640700,48189
"Census Tract 40.03, Denver County, Colorado",8,31,,4003,,108031004003,360000,20078
"Census Tract 46.03, Denver County, Colorado",8,31,,4603,,108031004603,270100,11749
"Census Tract 1.02, Denver County, Colorado",8,31,,102,,108031000102,464600,22149
"Census Tract 3.03, Denver County, Colorado",8,31,,303,,108031000303,560700,34087
"Census Tract 4.02, Denver County, Colorado",8,31,,402,,108031000402,528100,42679
"Census Tract 9.04, Denver County, Colorado",8,31,,904,,108031000904,267700,35585
"Census Tract 9.05, Denver County, Colorado",8,31,,905,,108031000905,238300,27158
"Census Tract 20, Denver County, Colorado",8,31,,2000,,108031002000,568600,50839
"Census Tract 30.02, Denver County, Colorado",8,31,,3002,,108031003002,488200,41374
"Census Tract 68.09, Denver County, Colorado",8,31,,6809,,108031006809,482500,32281
"Census Tract 40.05, Denver County, Colorado",8,31,,4005,,108031004005,435400,48019
"Census Tract 32.02, Denver County, Colorado",8,31,,3202,,108031003202,502600,188619
"Census Tract 34.01, Denver County, Colorado",8,31,,3401,,108031003401,593500,48381
"Census Tract 34.02, Denver County, Colorado",8,31,,3402,,108031003402,846200,37936
"Census Tract 139.10, Douglas County, Colorado",8,35,,13910,,108035013910,453900,14047
"Census Tract 139.11, Douglas County, Colorado",8,35,,13911,,108035013911,524900,31346
"Census Tract 140.05, Douglas County, Colorado",8,35,,14005,,108035014005,387500,26362
"Census Tract 140.06, Douglas County, Colorado",8,35,,14006,,108035014006,464400,10548
"Census Tract 140.07, Douglas County, Colorado",8,35,,14007,,108035014007,490800,56258
"Census Tract 140.08, Douglas County, Colorado",8,35,,14008,,108035014008,479200,13056
"Census Tract 140.09, Douglas County, Colorado",8,35,,14009,,108035014009,380500,21364
"Census Tract 140.10, Douglas County, Colorado",8,35,,14010,,108035014010,423100,25017
"Census Tract 140.11, Douglas County, Colorado",8,35,,14011,,108035014011,606700,19893
"Census Tract 140.12, Douglas County, Colorado",8,35,,14012,,108035014012,471900,33679
"Census Tract 140.13, Douglas County, Colorado",8,35,,14013,,108035014013,558300,24477
"Census Tract 141.24, Douglas County, Colorado",8,35,,14124,,108035014124,468100,11022
"Census Tract 141.25, Douglas County, Colorado",8,35,,14125,,108035014125,681100,36305
"Census Tract 141.26, Douglas County, Colorado",8,35,,14126,,108035014126,395200,19208
"Census Tract 141.27, Douglas County, Colorado",8,35,,14127,,108035014127,610600,20101
"Census Tract 141.28, Douglas County, Colorado",8,35,,14128,,108035014128,409600,11788
"Census Tract 141.29, Douglas County, Colorado",8,35,,14129,,108035014129,482000,22381
"Census Tract 141.30, Douglas County, Colorado",8,35,,14130,,108035014130,447200,11212
"Census Tract 141.31, Douglas County, Colorado",8,35,,14131,,108035014131,556300,40351
"Census Tract 141.32, Douglas County, Colorado",8,35,,14132,,108035014132,590600,15595
"Census Tract 141.33, Douglas County, Colorado",8,35,,14133,,108035014133,450400,20058
"Census Tract 141.34, Douglas County, Colorado",8,35,,14134,,108035014134,493400,21183
"Census Tract 141.35, Douglas County, Colorado",8,35,,14135,,108035014135,900200,32162
"Census Tract 141.36, Douglas County, Colorado",8,35,,14136,,108035014136,406200,16180
"Census Tract 141.37, Douglas County, Colorado",8,35,,14137,,108035014137,536800,27026
"Census Tract 141.38, Douglas County, Colorado",8,35,,14138,,108035014138,368900,21852
"Census Tract 141.39, Douglas County, Colorado",8,35,,14139,,108035014139,486100,20921
"Census Tract 141.40, Douglas County, Colorado",8,35,,14140,,108035014140,553400,31826
"Census Tract 142.03, Douglas County, Colorado",8,35,,14203,,108035014203,480000,30104
"Census Tract 85.36, Adams County, Colorado",8,1,,8536,,108001008536,385000,19319
"Census Tract 78.02, Adams County, Colorado",8,1,,7802,,108001007802,262700,43122
"Census Tract 85.35, Adams County, Colorado",8,1,,8535,,108001008535,295800,17123
"Census Tract 85.37, Adams County, Colorado",8,1,,8537,,108001008537,337300,9603
"Census Tract 85.39, Adams County, Colorado",8,1,,8539,,108001008539,328000,11188
"Census Tract 85.40, Adams County, Colorado",8,1,,8540,,108001008540,405000,21200
"Census Tract 72.02, Arapahoe County, Colorado",8,5,,7202,,108005007202,217100,20118
"Census Tract 85.41, Adams County, Colorado",8,1,,8541,,108001008541,575000,14989
"Census Tract 85.42, Adams County, Colorado",8,1,,8542,,108001008542,351500,12224
"Census Tract 85.43, Adams County, Colorado",8,1,,8543,,108001008543,323200,23703
"Census Tract 85.44, Adams County, Colorado",8,1,,8544,,108001008544,417400,16944
"Census Tract 85.45, Adams County, Colorado",8,1,,8545,,108001008545,363400,9401
"Census Tract 85.47, Adams County, Colorado",8,1,,8547,,108001008547,296600,14338
"Census Tract 85.38, Adams County, Colorado",8,1,,8538,,108001008538,378100,10171
"Census Tract 85.46, Adams County, Colorado",8,1,,8546,,108001008546,303100,24726
"Census Tract 85.48, Adams County, Colorado",8,1,,8548,,108001008548,332500,20080
"Census Tract 73.01, Arapahoe County, Colorado",8,5,,7301,,108005007301,233200,16425
"Census Tract 800, Arapahoe County, Colorado",8,5,,80000,,108005080000,278500,23167
"Census Tract 803, Arapahoe County, Colorado",8,5,,80300,,108005080300,321100,22936
"Census Tract 804, Arapahoe County, Colorado",8,5,,80400,,108005080400,281200,16742
"Census Tract 805, Arapahoe County, Colorado",8,5,,80500,,108005080500,280600,23976
"Census Tract 801, Arapahoe County, Colorado",8,5,,80100,,108005080100,223100,18658
"Census Tract 802, Arapahoe County, Colorado",8,5,,80200,,108005080200,349800,12855
"Census Tract 806, Arapahoe County, Colorado",8,5,,80600,,108005080600,201700,27534
"Census Tract 807, Arapahoe County, Colorado",8,5,,80700,,108005080700,257300,25820
"Census Tract 808, Arapahoe County, Colorado",8,5,,80800,,108005080800,236300,20341
"Census Tract 809, Arapahoe County, Colorado",8,5,,80900,,108005080900,275000,15572
"Census Tract 810, Arapahoe County, Colorado",8,5,,81000,,108005081000,227000,19973
"Census Tract 811, Arapahoe County, Colorado",8,5,,81100,,108005081100,187000,31034
"Census Tract 812, Arapahoe County, Colorado",8,5,,81200,,108005081200,210500,13787
"Census Tract 813, Arapahoe County, Colorado",8,5,,81300,,108005081300,269300,21089
"Census Tract 814, Arapahoe County, Colorado",8,5,,81400,,108005081400,310300,15456
"Census Tract 815, Arapahoe County, Colorado",8,5,,81500,,108005081500,221400,8710
"Census Tract 816, Arapahoe County, Colorado",8,5,,81600,,108005081600,265100,15624
"Census Tract 817, Arapahoe County, Colorado",8,5,,81700,,108005081700,462400,13076
"Census Tract 818, Arapahoe County, Colorado",8,5,,81800,,108005081800,186500,42184
"Census Tract 819, Arapahoe County, Colorado",8,5,,81900,,108005081900,260300,19337
"Census Tract 820, Arapahoe County, Colorado",8,5,,82000,,108005082000,138600,29000
"Census Tract 821, Arapahoe County, Colorado",8,5,,82100,,108005082100,305900,24715
"Census Tract 822, Arapahoe County, Colorado",8,5,,82200,,108005082200,263000,19444
"Census Tract 823, Arapahoe County, Colorado",8,5,,82300,,108005082300,220000,16288
"Census Tract 824, Arapahoe County, Colorado",8,5,,82400,,108005082400,274900,20434
"Census Tract 825, Arapahoe County, Colorado",8,5,,82500,,108005082500,286800,17792
"Census Tract 826, Arapahoe County, Colorado",8,5,,82600,,108005082600,200700,34557
"Census Tract 827, Arapahoe County, Colorado",8,5,,82700,,108005082700,275700,15257
"Census Tract 828, Arapahoe County, Colorado",8,5,,82800,,108005082800,262500,15645
"Census Tract 829, Arapahoe County, Colorado",8,5,,82900,,108005082900,263800,13638
"Census Tract 830, Arapahoe County, Colorado",8,5,,83000,,108005083000,390200,15637
"Census Tract 831, Arapahoe County, Colorado",8,5,,83100,,108005083100,320100,16633
"Census Tract 832, Arapahoe County, Colorado",8,5,,83200,,108005083200,360000,20944
"Census Tract 24, El Paso County, Colorado",8,41,,2400,,108041002400,251400,40707
"Census Tract 3.01, El Paso County, Colorado",8,41,,301,,108041000301,171100,17719
"Census Tract 13.01, El Paso County, Colorado",8,41,,1301,,108041001301,236700,31130
"Census Tract 23, El Paso County, Colorado",8,41,,2300,,108041002300,237700,27127
"Census Tract 33.03, El Paso County, Colorado",8,41,,3303,,108041003303,213700,26468
"Census Tract 2.03, El Paso County, Colorado",8,41,,203,,108041000203,217200,14613
"Census Tract 11.04, El Paso County, Colorado",8,41,,1104,,108041001104,193200,25632
"Census Tract 37.06, El Paso County, Colorado",8,41,,3706,,108041003706,330100,10228
"Census Tract 47.01, El Paso County, Colorado",8,41,,4701,,108041004701,240400,9294
"Census Tract 48, El Paso County, Colorado",8,41,,4800,,108041004800,227000,12710
"Census Tract 1.02, El Paso County, Colorado",8,41,,102,,108041000102,234800,9955
"Census Tract 6, El Paso County, Colorado",8,41,,600,,108041000600,226300,9216
"Census Tract 7, El Paso County, Colorado",8,41,,700,,108041000700,210200,15282
"Census Tract 16.02, Larimer County, Colorado",8,69,,1602,,108069001602,403100,22470
"Census Tract 17.06, Larimer County, Colorado",8,69,,1706,,108069001706,321800,20275
"Census Tract 19.01, Larimer County, Colorado",8,69,,1901,,108069001901,319600,19637
"Census Tract 20.07, Larimer County, Colorado",8,69,,2007,,108069002007,278100,29863
"Census Tract 41.02, Denver County, Colorado",8,31,,4102,,108031004102,345500,21451
"Census Tract 43.02, Denver County, Colorado",8,31,,4302,,108031004302,569400,41826
"Census Tract 43.03, Denver County, Colorado",8,31,,4303,,108031004303,1031100,96725
"Census Tract 47, Denver County, Colorado",8,31,,4700,,108031004700,322600,24773
"Census Tract 51.02, Denver County, Colorado",8,31,,5102,,108031005102,399300,29238
"Census Tract 68.13, Denver County, Colorado",8,31,,6813,,108031006813,228200,30630
"Census Tract 9694, Montezuma County, Colorado",8,83,,969400,,108083969400,153600,16889
"Census Tract 9691, Montezuma County, Colorado",8,83,,969100,,108083969100,294100,45434
"Census Tract 9682, San Miguel County, Colorado",8,113,,968200,,108113968200,285100,41974
"Census Tract 102.01, Teller County, Colorado",8,119,,10201,,108119010201,242600,42216
"Census Tract 101.03, Teller County, Colorado",8,119,,10103,,108119010103,321500,20988
"Census Tract 102.02, Teller County, Colorado",8,119,,10202,,108119010202,117000,15786
"Census Tract 101.05, Teller County, Colorado",8,119,,10105,,108119010105,322200,30766
"Census Tract 40.06, Denver County, Colorado",8,31,,4006,,108031004006,878500,57618
"Census Tract 85.49, Adams County, Colorado",8,1,,8549,,108001008549,290800,15682
"Census Tract 5, Moffat County, Colorado",8,81,,500,,108081000500,156800,15697
"Census Tract 1, Pitkin County, Colorado",8,97,,100,,108097000100,600600,173916
"Census Tract 9768, Rio Grande County, Colorado",8,105,,976800,,108105976800,84800,6598
"Census Tract 9767, Rio Grande County, Colorado",8,105,,976700,,108105976700,128900,28599
"Census Tract 4.02, Weld County, Colorado",8,123,,402,,108123000402,224100,11651
"Census Tract 11, Weld County, Colorado",8,123,,1100,,108123001100,228800,12003
"Census Tract 1, Weld County, Colorado",8,123,,100,,108123000100,141100,42456
"Census Tract 7.01, Weld County, Colorado",8,123,,701,,108123000701,152900,29616
"Census Tract 9, Weld County, Colorado",8,123,,900,,108123000900,234200,21666
"Census Tract 25.01, Weld County, Colorado",8,123,,2501,,108123002501,303300,31189
"Census Tract 2, Weld County, Colorado",8,123,,200,,108123000200,157700,46137
"Census Tract 6, Weld County, Colorado",8,123,,600,,108123000600,116000,59299
"Census Tract 603, Jefferson County, Colorado",8,59,,60300,,108059060300,351300,9481
"Census Tract 9662.01, Montrose County, Colorado",8,85,,966201,,108085966201,240200,22682
"Census Tract 9662.02, Montrose County, Colorado",8,85,,966202,,108085966202,191300,31950
"Census Tract 9665.01, Montrose County, Colorado",8,85,,966501,,108085966501,388900,37915
"Census Tract 9665.02, Montrose County, Colorado",8,85,,966502,,108085966502,260500,18525
"Census Tract 9617, Lincoln County, Colorado",8,73,,961700,,108073961700,158900,33766
"Census Tract 9411, Montezuma County, Colorado",8,83,,941100,,108083941100,163500,15780
"Census Tract 36, Pueblo County, Colorado",8,101,,3600,,108101003600,100900,20810
"Census Tract 9801, Pueblo County, Colorado",8,101,,980100,,108101980100,,
"Census Tract 9770, Rio Grande County, Colorado",8,105,,977000,,108105977000,253700,26701
"Census Tract 9681.03, San Miguel County, Colorado",8,113,,968103,,108113968103,519500,70952
"Census Tract 4.01, Summit County, Colorado",8,117,,401,,108117000401,578400,53155
"Census Tract 4.02, Summit County, Colorado",8,117,,402,,108117000402,637200,135845
"Census Tract 9241, Washington County, Colorado",8,121,,924100,,108121924100,156700,15965
"Census Tract 120.10, Denver County, Colorado",8,31,,12010,,108031012010,414300,22910
"Census Tract 35, Denver County, Colorado",8,31,,3500,,108031003500,241700,24850
"Census Tract 3.02, Denver County, Colorado",8,31,,302,,108031000302,530600,52363
"Census Tract 30.04, Denver County, Colorado",8,31,,3004,,108031003004,483200,35979
"Census Tract 31.01, Denver County, Colorado",8,31,,3101,,108031003101,490000,105288
"Census Tract 33, Denver County, Colorado",8,31,,3300,,108031003300,696900,33807
"Census Tract 41.03, Denver County, Colorado",8,31,,4103,,108031004103,488400,34674
"Census Tract 43.01, Denver County, Colorado",8,31,,4301,,108031004301,405400,83835
"Census Tract 50.02, Denver County, Colorado",8,31,,5002,,108031005002,279100,22075
"Census Tract 53, Denver County, Colorado",8,31,,5300,,108031005300,407500,37939
"Census Tract 69.01, Denver County, Colorado",8,31,,6901,,108031006901,431500,28618
"Census Tract 70.13, Denver County, Colorado",8,31,,7013,,108031007013,274600,17130
"Census Tract 71.01, Arapahoe County, Colorado",8,5,,7101,,108005007101,315100,28373
"Census Tract 77.02, Arapahoe County, Colorado",8,5,,7702,,108005007702,274800,38158
"Census Tract 77.03, Arapahoe County, Colorado",8,5,,7703,,108005007703,295500,23484
"Census Tract 56.12, Arapahoe County, Colorado",8,5,,5612,,108005005612,959300,173851
"Census Tract 60, Arapahoe County, Colorado",8,5,,6000,,108005006000,317400,16560
"Census Tract 61, Arapahoe County, Colorado",8,5,,6100,,108005006100,310600,32792
"Census Tract 75, Arapahoe County, Colorado",8,5,,7500,,108005007500,229700,12907
"Census Tract 56.19, Arapahoe County, Colorado",8,5,,5619,,108005005619,396200,23722
"Census Tract 56.20, Arapahoe County, Colorado",8,5,,5620,,108005005620,268100,14772
"Census Tract 56.21, Arapahoe County, Colorado",8,5,,5621,,108005005621,623100,55240
"Census Tract 56.27, Arapahoe County, Colorado",8,5,,5627,,108005005627,462700,18938
"Census Tract 56.28, Arapahoe County, Colorado",8,5,,5628,,108005005628,411200,14928
"Census Tract 59.51, Arapahoe County, Colorado",8,5,,5951,,108005005951,341000,60014
"Census Tract 62, Arapahoe County, Colorado",8,5,,6200,,108005006200,342000,17420
"Census Tract 67.07, Arapahoe County, Colorado",8,5,,6707,,108005006707,393100,20555
"Census Tract 56.29, Arapahoe County, Colorado",8,5,,5629,,108005005629,703500,22332
"Census Tract 56.34, Arapahoe County, Colorado",8,5,,5634,,108005005634,332100,19736
"Census Tract 67.04, Arapahoe County, Colorado",8,5,,6704,,108005006704,1641400,110385
"Census Tract 22.05, Weld County, Colorado",8,123,,2205,,108123002205,279700,13632
"Census Tract 22.06, Weld County, Colorado",8,123,,2206,,108123002206,313400,22025
"Census Tract 22.07, Weld County, Colorado",8,123,,2207,,108123002207,355400,11550
"Census Tract 22.08, Weld County, Colorado",8,123,,2208,,108123002208,385400,14780
"Census Tract 22.09, Weld County, Colorado",8,123,,2209,,108123002209,488900,22666
"Census Tract 22.10, Weld County, Colorado",8,123,,2210,,108123002210,470900,22255
"Census Tract 9631, Yuma County, Colorado",8,125,,963100,,108125963100,170900,23190
"Census Tract 9632, Yuma County, Colorado",8,125,,963200,,108125963200,205500,22577
"Census Tract 859, Arapahoe County, Colorado",8,5,,85900,,108005085900,413800,12947
"Census Tract 860, Arapahoe County, Colorado",8,5,,86000,,108005086000,345100,14105
"Census Tract 861, Arapahoe County, Colorado",8,5,,86100,,108005086100,340600,14515
"Census Tract 862, Arapahoe County, Colorado",8,5,,86200,,108005086200,360500,11496
"Census Tract 863, Arapahoe County, Colorado",8,5,,86300,,108005086300,380100,21926
"Census Tract 74, Arapahoe County, Colorado",8,5,,7400,,108005007400,236500,16186
"Census Tract 77.04, Arapahoe County, Colorado",8,5,,7704,,108005007704,185700,16417
